respondent_id,year,org_encouragement,org_preparedness,policy_suits_me,choice_autonomy
2021_687,2021,,,Somewhat agree,Somewhat agree
2021_688,2021,,,Strongly agree,Neither agree nor disagree
2021_689,2021,,,Neither agree nor disagree,Strongly disagree
2021_690,2021,,,Strongly agree,Neither agree nor disagree
2021_691,2021,,,Somewhat agree,Neither agree nor disagree
2021_692,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_693,2021,,,Somewhat agree,Somewhat agree
2021_694,2021,,,Strongly agree,Strongly agree
2021_695,2021,,,Somewhat agree,Somewhat agree
2021_696,2021,,,Somewhat disagree,Strongly disagree
2021_697,2021,,,Strongly agree,Strongly agree
2021_698,2021,,,Somewhat disagree,Somewhat disagree
2021_699,2021,,,Strongly agree,Somewhat agree
2021_700,2021,,,Strongly agree,Strongly disagree
2021_701,2021,,,Neither agree nor disagree,Strongly disagree
2021_702,2021,,,Strongly agree,Strongly agree
2021_703,2021,,,Strongly agree,Strongly disagree
2021_704,2021,,,Somewhat agree,Somewhat agree
2021_705,2021,,,Somewhat agree,Neither agree nor disagree
2021_706,2021,,,Strongly agree,Somewhat disagree
2021_707,2021,,,Somewhat agree,Somewhat agree
2021_708,2021,,,Somewhat agree,Strongly disagree
2021_709,2021,,,Somewhat agree,Strongly agree
2021_710,2021,,,Somewhat agree,Neither agree nor disagree
2021_711,2021,,,Strongly agree,Strongly agree
2021_712,2021,,,Strongly agree,Strongly agree
2021_713,2021,,,Strongly agree,Somewhat agree
2021_714,2021,,,Somewhat agree,Somewhat agree
2021_715,2021,,,Strongly agree,Somewhat agree
2021_716,2021,,,Somewhat disagree,Somewhat disagree
2021_717,2021,,,Somewhat agree,Somewhat agree
2021_718,2021,,,Strongly agree,Strongly agree
2021_719,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_720,2021,,,Somewhat agree,Neither agree nor disagree
2021_721,2021,,,Somewhat agree,Somewhat disagree
2021_722,2021,,,Strongly disagree,Strongly disagree
2021_723,2021,,,Strongly agree,Strongly disagree
2021_724,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_725,2021,,,Neither agree nor disagree,Strongly agree
2021_726,2021,,,Strongly agree,Somewhat agree
2021_727,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_728,2021,,,Somewhat agree,Somewhat disagree
2021_729,2021,,,Strongly disagree,Strongly disagree
2021_730,2021,,,Neither agree nor disagree,Somewhat disagree
2021_731,2021,,,Strongly agree,Somewhat agree
2021_732,2021,,,Strongly agree,Strongly agree
2021_733,2021,,,Neither agree nor disagree,Strongly disagree
2021_734,2021,,,Somewhat agree,Somewhat agree
2021_735,2021,,,Strongly agree,Strongly agree
2021_736,2021,,,Strongly agree,Strongly disagree
2021_737,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_738,2021,,,Somewhat agree,Somewhat agree
2021_739,2021,,,Strongly agree,Strongly agree
2021_740,2021,,,Somewhat disagree,Somewhat agree
2021_741,2021,,,Somewhat agree,Somewhat agree
2021_742,2021,,,Neither agree nor disagree,Strongly disagree
2021_743,2021,,,Somewhat disagree,Somewhat disagree
2021_744,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_745,2021,,,Somewhat disagree,Somewhat disagree
2021_746,2021,,,Neither agree nor disagree,Strongly disagree
2021_747,2021,,,Strongly agree,Somewhat agree
2021_748,2021,,,Strongly agree,Somewhat agree
2021_749,2021,,,Neither agree nor disagree,Somewhat disagree
2021_750,2021,,,Strongly agree,Strongly agree
2021_751,2021,,,Somewhat agree,Neither agree nor disagree
2021_752,2021,,,Strongly agree,Strongly agree
2021_753,2021,,,Somewhat agree,Somewhat agree
2021_754,2021,,,Strongly agree,Strongly agree
2021_755,2021,,,Somewhat agree,Neither agree nor disagree
2021_756,2021,,,Strongly agree,Strongly agree
2021_757,2021,,,Strongly agree,Strongly agree
2021_758,2021,,,Somewhat agree,Somewhat disagree
2021_759,2021,,,Strongly agree,Strongly agree
2021_760,2021,,,Somewhat agree,Somewhat agree
2021_761,2021,,,Somewhat disagree,Neither agree nor disagree
2021_762,2021,,,Somewhat agree,Strongly disagree
2021_763,2021,,,Somewhat agree,Somewhat agree
2021_764,2021,,,Somewhat disagree,Strongly disagree
2021_765,2021,,,Somewhat agree,Neither agree nor disagree
2021_766,2021,,,Strongly disagree,Strongly disagree
2021_767,2021,,,Somewhat disagree,Somewhat disagree
2021_768,2021,,,Strongly agree,Strongly agree
2021_769,2021,,,Strongly agree,Strongly agree
2021_770,2021,,,Strongly agree,Neither agree nor disagree
2021_771,2021,,,Strongly agree,Strongly agree
2021_772,2021,,,Somewhat agree,Somewhat disagree
2021_773,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_774,2021,,,Strongly agree,Strongly agree
2021_775,2021,,,Neither agree nor disagree,Somewhat agree
2021_776,2021,,,Strongly agree,Strongly agree
2021_777,2021,,,Somewhat agree,Strongly agree
2021_778,2021,,,Strongly agree,Neither agree nor disagree
2021_779,2021,,,Somewhat agree,Strongly disagree
2021_780,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_781,2021,,,Neither agree nor disagree,Strongly agree
2021_782,2021,,,Somewhat agree,Somewhat agree
2021_783,2021,,,Somewhat agree,Strongly disagree
2021_784,2021,,,Somewhat agree,Strongly agree
2021_785,2021,,,Strongly agree,Strongly agree
2021_786,2021,,,Neither agree nor disagree,Somewhat agree
2021_787,2021,,,Strongly agree,Strongly agree
2021_788,2021,,,Strongly agree,Somewhat agree
2021_789,2021,,,Somewhat agree,Somewhat agree
2021_790,2021,,,Strongly agree,Strongly agree
2021_791,2021,,,Somewhat agree,Somewhat agree
2021_792,2021,,,Strongly agree,Somewhat disagree
2021_793,2021,,,Strongly agree,Strongly agree
2021_794,2021,,,Somewhat agree,Strongly disagree
2021_795,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_796,2021,,,Strongly agree,Strongly agree
2021_797,2021,,,Somewhat agree,Somewhat agree
2021_798,2021,,,Strongly agree,Somewhat agree
2021_799,2021,,,Strongly agree,Strongly disagree
2021_800,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_801,2021,,,Strongly agree,Somewhat agree
2021_802,2021,,,Strongly agree,Somewhat agree
2021_803,2021,,,Strongly agree,Strongly agree
2021_804,2021,,,Strongly agree,Strongly agree
2021_805,2021,,,Neither agree nor disagree,Somewhat disagree
2021_806,2021,,,Somewhat agree,Somewhat agree
2021_807,2021,,,Neither agree nor disagree,Somewhat agree
2021_808,2021,,,Somewhat agree,Neither agree nor disagree
2021_809,2021,,,Neither agree nor disagree,Somewhat agree
2021_810,2021,,,Strongly agree,Strongly agree
2021_811,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_812,2021,,,Strongly disagree,Strongly agree
2021_813,2021,,,Strongly agree,Strongly agree
2021_814,2021,,,Somewhat disagree,Somewhat agree
2021_815,2021,,,Strongly agree,Strongly agree
2021_816,2021,,,Strongly agree,Somewhat disagree
2021_817,2021,,,Neither agree nor disagree,Strongly disagree
2021_818,2021,,,Strongly agree,Strongly agree
2021_819,2021,,,Strongly agree,Somewhat agree
2021_820,2021,,,Somewhat disagree,Somewhat agree
2021_821,2021,,,Somewhat disagree,Strongly disagree
2021_822,2021,,,Somewhat agree,Neither agree nor disagree
2021_823,2021,,,Somewhat agree,Somewhat agree
2021_824,2021,,,Strongly agree,Somewhat agree
2021_825,2021,,,Strongly disagree,Strongly disagree
2021_826,2021,,,Somewhat disagree,Somewhat agree
2021_827,2021,,,Neither agree nor disagree,Somewhat agree
2021_828,2021,,,Strongly agree,Somewhat agree
2021_829,2021,,,Strongly agree,Strongly agree
2021_830,2021,,,Strongly agree,Somewhat agree
2021_831,2021,,,Neither agree nor disagree,Somewhat disagree
2021_832,2021,,,Somewhat agree,Strongly agree
2021_833,2021,,,Strongly agree,Somewhat agree
2021_834,2021,,,Somewhat agree,Somewhat agree
2021_835,2021,,,Somewhat agree,Somewhat agree
2021_836,2021,,,Strongly agree,Somewhat disagree
2021_837,2021,,,Somewhat agree,Somewhat agree
2021_838,2021,,,Neither agree nor disagree,Somewhat disagree
2021_839,2021,,,Neither agree nor disagree,Somewhat agree
2021_840,2021,,,Somewhat agree,Strongly disagree
2021_841,2021,,,Somewhat disagree,Neither agree nor disagree
2021_842,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_843,2021,,,Somewhat agree,Somewhat agree
2021_844,2021,,,Somewhat disagree,Somewhat agree
2021_845,2021,,,Somewhat agree,Strongly agree
2021_846,2021,,,Somewhat agree,Somewhat agree
2021_847,2021,,,Somewhat agree,Somewhat disagree
2021_848,2021,,,Strongly agree,Somewhat agree
2021_849,2021,,,Somewhat agree,Neither agree nor disagree
2021_850,2021,,,Neither agree nor disagree,Somewhat agree
2021_851,2021,,,Strongly disagree,Strongly disagree
2021_852,2021,,,Neither agree nor disagree,Strongly disagree
2021_853,2021,,,Somewhat agree,Somewhat agree
2021_854,2021,,,Neither agree nor disagree,Strongly disagree
2021_855,2021,,,Neither agree nor disagree,Somewhat disagree
2021_856,2021,,,Somewhat agree,Neither agree nor disagree
2021_857,2021,,,Strongly agree,Strongly agree
2021_858,2021,,,Strongly agree,Neither agree nor disagree
2021_859,2021,,,Neither agree nor disagree,Somewhat disagree
2021_860,2021,,,Strongly disagree,Strongly disagree
2021_861,2021,,,Strongly agree,Somewhat agree
2021_862,2021,,,Strongly agree,Strongly agree
2021_863,2021,,,Somewhat agree,Somewhat disagree
2021_864,2021,,,Somewhat agree,Somewhat agree
2021_865,2021,,,Somewhat agree,Somewhat agree
2021_866,2021,,,Somewhat agree,Somewhat disagree
2021_867,2021,,,Strongly disagree,Strongly disagree
2021_868,2021,,,Neither agree nor disagree,Strongly agree
2021_869,2021,,,Strongly agree,Neither agree nor disagree
2021_870,2021,,,Strongly agree,Strongly disagree
2021_871,2021,,,Somewhat agree,Somewhat agree
2021_872,2021,,,Somewhat agree,Somewhat agree
2021_873,2021,,,Somewhat agree,Somewhat agree
2021_874,2021,,,Strongly agree,Strongly agree
2021_875,2021,,,Neither agree nor disagree,Strongly disagree
2021_876,2021,,,Strongly agree,Strongly agree
2021_877,2021,,,Somewhat agree,Somewhat agree
2021_878,2021,,,Somewhat agree,Strongly disagree
2021_879,2021,,,Neither agree nor disagree,Somewhat agree
2021_880,2021,,,Strongly agree,Strongly agree
2021_881,2021,,,Strongly agree,Strongly agree
2021_882,2021,,,Somewhat agree,Strongly agree
2021_883,2021,,,Strongly agree,Somewhat disagree
2021_884,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_885,2021,,,Neither agree nor disagree,Somewhat disagree
2021_886,2021,,,Strongly disagree,Neither agree nor disagree
2021_887,2021,,,Somewhat disagree,Strongly disagree
2021_888,2021,,,Strongly agree,Strongly agree
2021_889,2021,,,Strongly agree,Neither agree nor disagree
2021_890,2021,,,Strongly agree,Somewhat agree
2021_891,2021,,,Strongly agree,Somewhat agree
2021_892,2021,,,Somewhat disagree,Somewhat disagree
2021_893,2021,,,Strongly agree,Strongly agree
2021_894,2021,,,Somewhat agree,Somewhat disagree
2021_895,2021,,,Somewhat agree,Neither agree nor disagree
2021_896,2021,,,Somewhat agree,Somewhat agree
2021_897,2021,,,Strongly disagree,Strongly disagree
2021_898,2021,,,Somewhat agree,Somewhat disagree
2021_899,2021,,,Somewhat agree,Strongly disagree
2021_900,2021,,,Strongly agree,Strongly agree
2021_901,2021,,,Strongly agree,Strongly agree
2021_902,2021,,,Strongly agree,Strongly agree
2021_903,2021,,,Strongly agree,Strongly agree
2021_904,2021,,,Strongly agree,Strongly agree
2021_905,2021,,,Somewhat agree,Somewhat agree
2021_906,2021,,,Strongly agree,Strongly agree
2021_907,2021,,,Somewhat disagree,Strongly disagree
2021_908,2021,,,Strongly agree,Somewhat agree
2021_909,2021,,,Neither agree nor disagree,Somewhat disagree
2021_910,2021,,,Strongly agree,Strongly agree
2021_911,2021,,,Somewhat agree,Somewhat disagree
2021_912,2021,,,Strongly agree,Strongly disagree
2021_913,2021,,,Strongly agree,Somewhat agree
2021_914,2021,,,Somewhat agree,Somewhat agree
2021_915,2021,,,Strongly agree,Strongly agree
2021_916,2021,,,Somewhat disagree,Strongly disagree
2021_917,2021,,,Strongly agree,Somewhat disagree
2021_918,2021,,,Strongly disagree,Strongly disagree
2021_919,2021,,,Somewhat agree,Somewhat agree
2021_920,2021,,,Somewhat agree,Somewhat agree
2021_921,2021,,,Neither agree nor disagree,Strongly agree
2021_922,2021,,,Strongly agree,Strongly agree
2021_923,2021,,,Strongly disagree,Strongly disagree
2021_924,2021,,,Strongly agree,Somewhat agree
2021_925,2021,,,Strongly disagree,Strongly disagree
2021_926,2021,,,Somewhat agree,Somewhat disagree
2021_927,2021,,,Strongly agree,Strongly agree
2021_928,2021,,,Somewhat disagree,Somewhat disagree
2021_929,2021,,,Strongly agree,Somewhat agree
2021_930,2021,,,Strongly agree,Strongly agree
2021_931,2021,,,Strongly agree,Strongly agree
2021_932,2021,,,Somewhat agree,Somewhat agree
2021_933,2021,,,Strongly agree,Strongly agree
2021_934,2021,,,Somewhat agree,Somewhat agree
2021_935,2021,,,Strongly agree,Strongly agree
2021_936,2021,,,Strongly agree,Somewhat agree
2021_937,2021,,,Strongly disagree,Strongly disagree
2021_938,2021,,,Neither agree nor disagree,Strongly agree
2021_939,2021,,,Neither agree nor disagree,Somewhat disagree
2021_940,2021,,,Strongly agree,Strongly agree
2021_941,2021,,,Somewhat agree,Somewhat agree
2021_942,2021,,,Neither agree nor disagree,Somewhat disagree
2021_943,2021,,,Somewhat agree,Somewhat agree
2021_944,2021,,,Strongly agree,Strongly agree
2021_945,2021,,,Somewhat agree,Strongly agree
2021_946,2021,,,Somewhat agree,Somewhat disagree
2021_947,2021,,,Strongly agree,Strongly agree
2021_948,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_949,2021,,,Somewhat agree,Somewhat disagree
2021_950,2021,,,Somewhat agree,Somewhat agree
2021_951,2021,,,Strongly agree,Strongly agree
2021_952,2021,,,Strongly agree,Strongly agree
2021_953,2021,,,Somewhat agree,Somewhat disagree
2021_954,2021,,,Strongly agree,Strongly agree
2021_955,2021,,,Strongly agree,Strongly disagree
2021_956,2021,,,Somewhat agree,Somewhat disagree
2021_957,2021,,,Strongly agree,Somewhat agree
2021_958,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_959,2021,,,Somewhat disagree,Strongly disagree
2021_960,2021,,,Strongly agree,Strongly agree
2021_961,2021,,,Neither agree nor disagree,Somewhat agree
2021_962,2021,,,Somewhat agree,Somewhat disagree
2021_963,2021,,,Somewhat agree,Somewhat disagree
2021_964,2021,,,Somewhat agree,Neither agree nor disagree
2021_965,2021,,,Somewhat agree,Neither agree nor disagree
2021_966,2021,,,Somewhat agree,Somewhat agree
2021_967,2021,,,Strongly agree,Neither agree nor disagree
2021_968,2021,,,Somewhat agree,Somewhat disagree
2021_969,2021,,,Strongly disagree,Strongly disagree
2021_970,2021,,,Strongly disagree,Strongly disagree
2021_971,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_972,2021,,,Somewhat agree,Strongly agree
2021_973,2021,,,Neither agree nor disagree,Somewhat agree
2021_974,2021,,,Strongly agree,Strongly agree
2021_975,2021,,,Strongly agree,Neither agree nor disagree
2021_976,2021,,,Somewhat disagree,Strongly disagree
2021_977,2021,,,Strongly agree,Somewhat agree
2021_978,2021,,,Strongly disagree,Strongly disagree
2021_979,2021,,,Somewhat agree,Strongly agree
2021_980,2021,,,Strongly agree,Strongly agree
2021_981,2021,,,Somewhat disagree,Somewhat agree
2021_982,2021,,,Strongly agree,Strongly disagree
2021_983,2021,,,Strongly agree,Somewhat agree
2021_984,2021,,,Somewhat agree,Neither agree nor disagree
2021_985,2021,,,Somewhat disagree,Strongly disagree
2021_986,2021,,,Strongly agree,Somewhat agree
2021_987,2021,,,Somewhat agree,Neither agree nor disagree
2021_988,2021,,,Somewhat agree,Somewhat agree
2021_989,2021,,,Somewhat agree,Neither agree nor disagree
2021_990,2021,,,Strongly agree,Somewhat agree
2021_991,2021,,,Strongly agree,Strongly agree
2021_992,2021,,,Strongly agree,Strongly disagree
2021_993,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_994,2021,,,Neither agree nor disagree,Somewhat agree
2021_995,2021,,,Somewhat disagree,Somewhat disagree
2021_996,2021,,,Strongly agree,Somewhat agree
2021_997,2021,,,Neither agree nor disagree,Somewhat agree
2021_998,2021,,,Strongly disagree,Strongly disagree
2021_999,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1000,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1001,2021,,,Somewhat agree,Somewhat disagree
2021_1002,2021,,,Strongly agree,Strongly agree
2021_1003,2021,,,Strongly agree,Strongly agree
2021_1004,2021,,,Strongly agree,Strongly agree
2021_1005,2021,,,Somewhat disagree,Strongly disagree
2021_1006,2021,,,Somewhat agree,Somewhat disagree
2021_1007,2021,,,Somewhat disagree,Neither agree nor disagree
2021_1008,2021,,,Strongly disagree,Somewhat disagree
2021_1009,2021,,,Strongly agree,Strongly agree
2021_1010,2021,,,Strongly agree,Strongly agree
2021_1011,2021,,,Somewhat disagree,Strongly disagree
2021_1012,2021,,,Somewhat agree,Strongly agree
2021_1013,2021,,,Strongly agree,Strongly agree
2021_1014,2021,,,Strongly agree,Somewhat disagree
2021_1015,2021,,,Strongly agree,Strongly disagree
2021_1016,2021,,,Somewhat disagree,Somewhat disagree
2021_1017,2021,,,Strongly agree,Neither agree nor disagree
2021_1018,2021,,,Neither agree nor disagree,Somewhat agree
2021_1019,2021,,,Somewhat agree,Neither agree nor disagree
2021_1020,2021,,,Somewhat disagree,Somewhat disagree
2021_1021,2021,,,Strongly agree,Somewhat agree
2021_1022,2021,,,Strongly agree,Strongly agree
2021_1023,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1024,2021,,,Somewhat agree,Somewhat agree
2021_1025,2021,,,Strongly agree,Strongly agree
2021_1026,2021,,,Somewhat agree,Somewhat agree
2021_1027,2021,,,Strongly agree,Somewhat agree
2021_1028,2021,,,Strongly agree,Strongly agree
2021_1029,2021,,,Strongly agree,Strongly disagree
2021_1030,2021,,,Strongly agree,Somewhat agree
2021_1031,2021,,,Strongly agree,Strongly agree
2021_1032,2021,,,Strongly agree,Strongly agree
2021_1033,2021,,,Strongly agree,Strongly agree
2021_1034,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1035,2021,,,Strongly agree,Strongly agree
2021_1036,2021,,,Somewhat agree,Strongly agree
2021_1037,2021,,,Strongly agree,Strongly agree
2021_1038,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1039,2021,,,Somewhat disagree,Strongly agree
2021_1040,2021,,,Somewhat agree,Somewhat disagree
2021_1041,2021,,,Somewhat agree,Somewhat disagree
2021_1042,2021,,,Somewhat disagree,Strongly disagree
2021_1043,2021,,,Somewhat agree,Somewhat agree
2021_1044,2021,,,Strongly disagree,Strongly disagree
2021_1045,2021,,,Strongly agree,Strongly agree
2021_1046,2021,,,Strongly agree,Strongly agree
2021_1047,2021,,,Somewhat agree,Somewhat agree
2021_1048,2021,,,Strongly agree,Somewhat agree
2021_1049,2021,,,Strongly agree,Strongly agree
2021_1050,2021,,,Somewhat agree,Somewhat agree
2021_1051,2021,,,Somewhat disagree,Strongly disagree
2021_1052,2021,,,Strongly agree,Strongly agree
2021_1053,2021,,,Somewhat agree,Somewhat agree
2021_1054,2021,,,Somewhat agree,Somewhat agree
2021_1055,2021,,,Somewhat agree,Somewhat agree
2021_1056,2021,,,Somewhat agree,Somewhat disagree
2021_1057,2021,,,Strongly agree,Strongly disagree
2021_1058,2021,,,Strongly agree,Somewhat agree
2021_1059,2021,,,Somewhat agree,Strongly agree
2021_1060,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1061,2021,,,Somewhat agree,Somewhat disagree
2021_1062,2021,,,Strongly agree,Strongly agree
2021_1063,2021,,,Neither agree nor disagree,Somewhat agree
2021_1064,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1065,2021,,,Somewhat agree,Somewhat disagree
2021_1066,2021,,,Strongly disagree,Strongly disagree
2021_1067,2021,,,Somewhat agree,Somewhat disagree
2021_1068,2021,,,Somewhat agree,Strongly disagree
2021_1069,2021,,,Somewhat agree,Somewhat agree
2021_1070,2021,,,Somewhat disagree,Somewhat disagree
2021_1071,2021,,,Somewhat disagree,Strongly disagree
2021_1072,2021,,,Strongly agree,Strongly agree
2021_1073,2021,,,Somewhat disagree,Neither agree nor disagree
2021_1074,2021,,,Somewhat agree,Somewhat agree
2021_1075,2021,,,Somewhat disagree,Somewhat disagree
2021_1076,2021,,,Strongly disagree,Strongly disagree
2021_1077,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1078,2021,,,Strongly agree,Somewhat agree
2021_1079,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1080,2021,,,Strongly agree,Strongly agree
2021_1081,2021,,,Strongly agree,Strongly agree
2021_1082,2021,,,Strongly agree,Strongly agree
2021_1083,2021,,,Somewhat agree,Somewhat agree
2021_1084,2021,,,Somewhat agree,Strongly disagree
2021_1085,2021,,,Strongly agree,Strongly disagree
2021_1086,2021,,,Somewhat agree,Neither agree nor disagree
2021_1087,2021,,,Somewhat agree,Somewhat agree
2021_1088,2021,,,Strongly agree,Strongly agree
2021_1089,2021,,,Strongly agree,Somewhat disagree
2021_1090,2021,,,Strongly agree,Strongly agree
2021_1091,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1092,2021,,,Somewhat agree,Neither agree nor disagree
2021_1093,2021,,,Strongly agree,Strongly agree
2021_1094,2021,,,Neither agree nor disagree,Strongly agree
2021_1095,2021,,,Strongly agree,Strongly agree
2021_1096,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1097,2021,,,Somewhat disagree,Somewhat disagree
2021_1098,2021,,,Strongly agree,Somewhat disagree
2021_1099,2021,,,Somewhat agree,Strongly agree
2021_1100,2021,,,Strongly agree,Strongly agree
2021_1101,2021,,,Strongly agree,Strongly agree
2021_1102,2021,,,Strongly agree,Strongly agree
2021_1103,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1104,2021,,,Strongly agree,Strongly agree
2021_1105,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1106,2021,,,Somewhat agree,Strongly agree
2021_1107,2021,,,Somewhat agree,Somewhat agree
2021_1108,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1109,2021,,,Strongly agree,Strongly disagree
2021_1110,2021,,,Somewhat disagree,Neither agree nor disagree
2021_1111,2021,,,Somewhat agree,Somewhat disagree
2021_1112,2021,,,Strongly agree,Strongly agree
2021_1113,2021,,,Somewhat agree,Strongly disagree
2021_1114,2021,,,Neither agree nor disagree,Somewhat agree
2021_1115,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1116,2021,,,Somewhat agree,Somewhat agree
2021_1117,2021,,,Strongly agree,Strongly agree
2021_1118,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1119,2021,,,Strongly agree,Neither agree nor disagree
2021_1120,2021,,,Strongly agree,Strongly agree
2021_1121,2021,,,Somewhat agree,Somewhat agree
2021_1122,2021,,,Somewhat agree,Neither agree nor disagree
2021_1123,2021,,,Somewhat agree,Somewhat agree
2021_1124,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1125,2021,,,Strongly agree,Strongly agree
2021_1126,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1127,2021,,,Strongly disagree,Strongly disagree
2021_1128,2021,,,Strongly agree,Strongly agree
2021_1129,2021,,,Strongly agree,Strongly agree
2021_1130,2021,,,Somewhat agree,Somewhat agree
2021_1131,2021,,,Somewhat agree,Strongly agree
2021_1132,2021,,,Somewhat disagree,Somewhat disagree
2021_1133,2021,,,Strongly agree,Strongly agree
2021_1134,2021,,,Strongly agree,Strongly agree
2021_1135,2021,,,Strongly agree,Somewhat agree
2021_1136,2021,,,Strongly agree,Strongly agree
2021_1137,2021,,,Strongly disagree,Strongly disagree
2021_1138,2021,,,Strongly agree,Strongly agree
2021_1139,2021,,,Somewhat disagree,Neither agree nor disagree
2021_1140,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1141,2021,,,Strongly agree,Strongly agree
2021_1142,2021,,,Somewhat disagree,Somewhat disagree
2021_1143,2021,,,Strongly agree,Neither agree nor disagree
2021_1144,2021,,,Neither agree nor disagree,Somewhat agree
2021_1145,2021,,,Somewhat agree,Neither agree nor disagree
2021_1146,2021,,,Somewhat agree,Strongly disagree
2021_1147,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1148,2021,,,Somewhat agree,Somewhat agree
2021_1149,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1150,2021,,,Strongly agree,Strongly disagree
2021_1151,2021,,,Somewhat agree,Somewhat disagree
2021_1152,2021,,,Strongly agree,Strongly agree
2021_1153,2021,,,Somewhat agree,Somewhat agree
2021_1154,2021,,,Strongly agree,Strongly agree
2021_1155,2021,,,Strongly agree,Strongly agree
2021_1156,2021,,,Strongly agree,Strongly agree
2021_1157,2021,,,Strongly agree,Somewhat agree
2021_1158,2021,,,Somewhat agree,Somewhat disagree
2021_1159,2021,,,Neither agree nor disagree,Strongly disagree
2021_1160,2021,,,Somewhat agree,Somewhat agree
2021_1161,2021,,,Strongly disagree,Strongly disagree
2021_1162,2021,,,Strongly agree,Somewhat agree
2021_1163,2021,,,Neither agree nor disagree,Somewhat agree
2021_1164,2021,,,Somewhat agree,Somewhat agree
2021_1165,2021,,,Somewhat agree,Somewhat agree
2021_1166,2021,,,Strongly agree,Neither agree nor disagree
2021_1167,2021,,,Somewhat disagree,Strongly disagree
2021_1168,2021,,,Strongly agree,Somewhat agree
2021_1169,2021,,,Strongly agree,Strongly disagree
2021_1170,2021,,,Strongly agree,Somewhat agree
2021_1171,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1172,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1173,2021,,,Strongly agree,Somewhat agree
2021_1174,2021,,,Strongly agree,Strongly agree
2021_1175,2021,,,Somewhat agree,Somewhat agree
2021_1176,2021,,,Strongly disagree,Strongly disagree
2021_1177,2021,,,Somewhat disagree,Somewhat disagree
2021_1178,2021,,,Strongly agree,Somewhat agree
2021_1179,2021,,,Somewhat agree,Neither agree nor disagree
2021_1180,2021,,,Strongly agree,Strongly agree
2021_1181,2021,,,Somewhat disagree,Strongly agree
2021_1182,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1183,2021,,,Neither agree nor disagree,Somewhat agree
2021_1184,2021,,,Strongly disagree,Strongly disagree
2021_1185,2021,,,Somewhat agree,Strongly agree
2021_1186,2021,,,Somewhat agree,Somewhat agree
2021_1187,2021,,,Strongly agree,Somewhat agree
2021_1188,2021,,,Strongly disagree,Strongly disagree
2021_1189,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1190,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1191,2021,,,Strongly agree,Strongly agree
2021_1192,2021,,,Somewhat agree,Strongly agree
2021_1193,2021,,,Strongly agree,Neither agree nor disagree
2021_1194,2021,,,Somewhat agree,Strongly agree
2021_1195,2021,,,Strongly disagree,Strongly disagree
2021_1196,2021,,,Somewhat agree,Neither agree nor disagree
2021_1197,2021,,,Somewhat agree,Somewhat agree
2021_1198,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1199,2021,,,Somewhat agree,Somewhat agree
2021_1200,2021,,,Somewhat agree,Somewhat agree
2021_1201,2021,,,Somewhat agree,Neither agree nor disagree
2021_1202,2021,,,Somewhat agree,Neither agree nor disagree
2021_1203,2021,,,Somewhat agree,Neither agree nor disagree
